Customer_ID,Date,Category,Merchant_Name,Amount,Gender,Birthdate,City
1e042ab49d9597e,2025-07-03,Transporte, Taxi ,46.71,M,1952-11-01,Navarra
4e1e36e10730b93,2025-01-26,Gasolineras,Galp,48.08,M,1975-03-13,Soria
adb87d00bcc2be4,2025-09-09,Gasolineras,BP,89.31,M,1993-04-27,Cuenca
b8a73cda1f1f81d,2025-11-12,Gasolineras, Repsol ,44.72,F,2005-08-08,Ourense
05a0a7181ed0f85,2025-06-30,Transporte,Uber,54.7,M,1951-06-13,Málaga
ab7a68cd4a9613c,2025-04-29,Transporte,Bicimad,7.09,M,1965-09-14,Lleida
b1edaaa81dec66e,2025-02-07,Moda,Mango S.L.,53.12,NB,1959-12-03,Teruel
8e116296bd9d3ed,2025-05-12,Alimentación,Aldi,129.52,F,2002-07-18,Guadalajara
fde3d3229254801,2025-03-19,Restauración,Vips,83.6,M,1996-02-03,León
c2a7647e42eae9f,2025-10-29,Transporte,Cabify,33.25,NB,2004-10-26,Guadalajara
2eaec4cb3c8f520,2025-07-30,,Repsol,69.22,NB,1982-06-08,Jaén
82b3ed81a895cb4,2025-10-22,Hogar,Leroy Merlin,68.38,M,1950-09-26,Granada
f77c428d3639455,2025-05-10,Gasolineras,Plenoil,83.75,M,1976-04-25,Navarra
0df97ecb1130758,2025-07-11,Hogar,Leroy Merlin,74.39,F,1982-07-18,Barcelona
a7819327d7980d7,2025-11-07,Restauración,Vips,58.47,NB,1955-12-08,Almería
d7974e5688fffeb,2025-09-12,Moda,Modas Paqui,78.68,F,1951-08-20,Barcelona
99349f0bdb99617,2025-04-15,Transporte,Renfe,243.7,F,2001-10-30,Castellón
f75b600e6dd60cf,2024-12-21,Moda,H&M,30.23,NB,1956-02-24,Navarra
d83273738b6ab34,2025-03-04,Hogar,IKEA,792.22,F,1953-10-09,Ceuta
5f614d816dec366,2025-01-27,Gasolineras,BP,53.33,F,1984-01-06,Las Palmas
f1030cc728c475e,2025-01-24,Hogar,MediaMarkt,80.94,NB,1992-05-30,Murcia
530b222cdaabbb1,2025-08-04,McDonalds,Restauración,49.59,M,1985-11-25,Guadalajara
30455bbf0ac5a87,2025-10-14,Restauración,Burger King,37.62,NB,1998-09-12,Huesca
c4f2a8b0320aaa3,2025-04-18,Hogar,MediaMarkt,71.09,F,1962-07-16,Burgos
968722434ecb46c,2025-06-30,Salud,FARMACIA,54.45,M,1951-04-09,Ávila
08a3ebab4872311,2025-02-23,Alimentación,Frutería de Barrio,82.29,F,1973-01-06,La Coruña
c516d0d8a54285c,2025-01-23,Restauración,Telepizza,75.75,NB,1960-10-15,Cáceres
c1c51f57d796271,2025-11-13,Moda,El Corte Inglés,47.72,NB,1956-07-26,Badajoz
e65dbb393567b61,2025-01-20,Transporte,Taxi,59.23,NB,1961-03-21,Pontevedra
83385ca3a581ab0,2025-10-25,Transporte,Ryanair,54.72,F,1964-05-21,Córdoba
e7620c511177489,2025-06-10,Salud,Adeslas,76.14,F,1973-01-17,Castellón
6220ef77051858c,2025-01-08,Ocio,Yelmo Cines,56.71,NB,1989-06-06,Girona
7bbc8036bfe81f1,2025-11-22,Salud,Sanitas,52.97,F,1972-04-24,Granada
28601cf50fc6d91,2025-05-26,Alimentación,Eroski,177.86,M,1989-05-26,Pontevedra
69f0a479d1293d3,2025-05-27,,dia,58.92,NB,1960-05-10,La Coruña
1e9c9bc6db05f21,2025-10-11,Moda,Primark,54.52,M,1962-03-12,Badajoz
af55c49bd9e4d3a,12/04/2025,,Shell,14.77,NB,1987-11-08,Jaén
b8a73cda1f1f81d,2025-07-25,Hogar,PcComponentes,6.01,F,2005-08-08,Ourense
82764d3d7582d3e,2025-03-30,Gasolineras,repsol,78.95,F,1974-04-12,Murcia
1ef0c30e83d13e1,2025-02-06,Moda,El Corte Inglés,82.45,M,1999-07-12,Córdoba
833eb1d62c958a4,2025-09-13,Alimentación,Eroski,53.29,NB,1968-11-10,Burgos
41bd6537daa6e31,2025-10-09,Gasolineras,Galp,75.43,M,1977-04-09,Zamora
64586ede124806c,2025-12-05,,H&M,78.47,NB,1971-05-22,Jaén
1a6ebc7e1a74dd3,2025-10-05,Alimentación,Hipercor,162.2,M,1992-10-10,Salamanca
eec77d666411605,2025-10-19,Salud,Sanitas,87.6,NB,1993-08-28,Badajoz
4f5439852fdbc1d,2025-03-04,Mercadona,Alimentación,35.23,F,1996-04-20,La Coruña
82a837ab628a0de,2025-04-26,Moda,El Corte Inglés,88.16,NB,1987-04-02,Castellón
0617f0a8f0b7806,2025-07-16,Salud, Dentista ,51.54,M,1990-12-28,Tarragona
c710553b936a1d2,2025-03-11,Ocio,Cinesa,75.78,NB,1956-04-25,Soria
8e887fa550bb2c2,2025-07-28,Gasolineras,Cepsa,67.84,F,1963-11-15,Valladolid
c133a29181c7bf4,04/05/2025,Alimentación,Mercadona,77.12,NB,1980-02-19,Lleida
da4cb6d5dcad2c0,2025-04-01,Salud,Adeslas,41.29,NB,2006-02-04,Barcelona
85bca031ad1277f,2025-02-10,Restauración,McDonalds,33.35,F,1987-10-27,Ávila
5eeb72780568401,2025-10-27,Restauración,McDonalds,80.11,M,1985-03-22,Córdoba
fc3f1ea9cbe2b65,16/04/2025,Moda,El Corte Inglés,32.37,M,1979-04-08,Segovia
ef9b2f6c869d929,2025-11-20,Restauración,Rodilla,45.34,NB,1983-01-18,La Rioja
e286b615bbda96e,2025-11-20,Ocio,Steam,8.7,NB,1999-04-09,Melilla
975ec4f2681b2b9,2025-08-08,Salud,Farmacia,26.52,NB,1961-10-22,Huesca
39771f228d1e50c,2025-10-18,Alimentación, Supermercado Local ,46.75,M,2003-06-07,Burgos
f905e10babeb382,2025-02-25,Restauración,Rodilla,77.31,F,1960-09-15,Málaga
cffc85e0cdef672,2025-04-16,Moda,Zara,60.55,F,1964-11-21,León
c741623fc548719,2025-10-29,,Dia,79.95,F,1971-01-21,Guipúzcoa
c84122dca5669e2,2025-10-13,Rodilla,Restauración,88.86,NB,1986-05-31,Córdoba
8ae7d2028b4a47f,2025-07-03,Alimentación,Carrefour,119.81,M,1963-10-12,Madrid
93f24f9e3387af1,2025-03-27,,Supermercado Local,55.65,NB,1965-10-19,Baleares
6e78722b60e143e,2025-09-28,Hogar,Leroy Merlin,47.19,F,1984-10-04,Albacete
e2879baeb227097,2025-11-19,Restauración,Rodilla,49.39,NB,1989-05-27,Murcia
c523c77e8ac8e55,2025-09-05,Gasolineras,Plenoil,37.68,M,1992-02-17,Ceuta
f950e16ee1557f5,2025-01-28,Restauración,RODILLA,18.62,NB,1987-07-01,Teruel
6135d8955d30aaa,2025-07-29,Transporte,Ryanair,30.61,F,1966-09-17,Jaén
7d98b7d2456d048,2025-11-03,Transporte,Alsa,27.79,F,1962-11-14,Badajoz
cf2797713ad811f,2025-04-29,Salud,Dentista,26.16,NB,1985-02-15,Madrid
b5b7716017568fb,2025-05-21,Salud,Dentista,44.67,F,2007-03-22,Salamanca
72283125ae95b0b,2025-09-21,Transporte,Cabify,22.33,F,1981-10-15,La Rioja
d8209c429f43005,2025-06-19,Hogar,MediaMarkt,34.98,F,1964-10-13,Castellón
da4cb6d5dcad2c0,2025-03-16,Transporte,Metro Madrid,89.09,NB,2006-02-04,Barcelona
8417404814d83f0,2025-10-17,Salud,Farmacia,34.17,F,1963-01-03,Madrid
3e8b390799e1163,2025-07-31,Ocio,Spotify,6.36,F,1979-03-30,Cádiz
0d1dc05b411f1e1,2025-07-03,Ocio,CINESA,68.73,M,1978-07-08,Segovia
9f0cad957e52261,13/11/2025,Gasolineras,Ballenoil,27.29,NB,1968-07-01,Girona
300c893a1ed0fbd,2025-10-24,Hogar,Amazon,,NB,1989-04-23,Palencia
6c56821f969a3d8,2025-05-12,Hogar,PcComponentes,31.47,F,1996-12-11,Toledo
63898d84a4fb79d,2025-09-24,Starbucks, Restauración ,22.44,M,1953-06-21,Lugo
e9312757b342da5,2025-09-18,Alimentación,Lidl,95.87,F,1974-07-10,Pontevedra
f2a8fd0aaca4ba3,17/11/2025,Moda,H&M,37.29,F,1974-11-15,Huesca
319d343c4af3833,2025-11-21,Transporte,Ryanair,14.67,M,1974-11-04,Zamora
2fb2158f35fd34a,2024-12-16,Alimentación,Supermercado Local,123.18,NB,2001-09-25,Ávila
1d7695c811283be,2025-06-01,Salud,Sanitas,66.37,F,2006-01-27,La Coruña
e1ed3e9ea2ce223,2025-05-31,Ocio,Steam,23.79,F,1992-02-18,Teruel
2f4b5609dc5b805,2025-06-14,Gasolineras,shell,18.03,NB,1987-05-31,Cádiz
2b494aaae504312,2025-01-03,Transporte,Uber,71.12,F,1961-02-26,Burgos
926f5675d457097,2025-12-02,Hogar,MediaMarkt,29.49,M,2001-07-24,Cádiz
da62bdb5b08f20b,2025-06-04,Gasolineras,Plenoil,84.65,F,2000-02-28,Navarra
bbb51bdea084fa4,2025-11-21,Gasolineras,Gasolinera LowCost,78.68,M,1984-10-24,Santa Cruz de Tenerife
653df90a0d1ffa7,2025-06-14,Alimentación,Aldi,16.23,NB,1995-03-19,Ourense
c42a9c4c9d90d4e,2025-10-09,Alimentación,Supermercado Local,121.8,NB,1966-12-06,Navarra
e9d0391ad6b2d69,2025-09-08,Moda,Pull&Bear,46.97,M,1969-01-31,Santa Cruz de Tenerife
aedbbf315482c7d,2025-03-28,Alimentación,Mercadona,179.3,NB,1965-08-04,Valencia
240e481f167ff69,2025-04-03,Restauración,100 Montaditos,53.43,F,1986-08-17,Ceuta
32fa49d1f4c9de5,2025-05-14,Salud, Dentista ,69.1,M,1953-07-15,Baleares
914f2c2d5af9247,2025-09-10,Transporte,EMT,84.03,NB,1966-09-24,Murcia
fcb8632db802bf1,2025-09-28,Moda,Modas Paqui,29.65,NB,1965-03-31,Teruel
e09c4cf644ee041,2025-05-02,Alimentación,Eroski,74.82,M,1962-09-02,Salamanca
78d101e6cff1273,2025-09-01,Gasolineras,Cepsa,12.68,NB,1977-12-04,Castellón
5c26a5888acdf3c,2025-08-16,Moda,Primark,70.47,NB,1957-03-20,Albacete
b6eb5160fa650a5,2025-11-11,Alimentación,Frutería de Barrio,38.49,NB,1990-10-01,Baleares
16462539dbf0fe2,2025-09-24,Ocio,PlayStation,40.96,M,2002-06-22,Lugo
9e525a0039152e1,2025-04-26,Alimentación,Lidl,72.68,M,2005-09-07,Jaén
ef276209804cce7,2025-02-25,Gasolineras,Ballenoil,62.39,NB,1959-03-14,Castellón
9cd069925c63c23,2025-06-08,Restauración,Vips,37.55,NB,1985-09-12,Zamora
ec05ec0d8145770,2025-01-08,Gasolineras,Ballenoil,11.22,NB,1981-07-17,Ourense
7dc86ddc9507712,2025-02-05,Transporte,Metro Madrid,22.91,M,1977-01-04,Ávila
be823843bb6ab13,2025-03-16,Hogar,PCCOMPONENTES,65.61,NB,1996-07-23,Lleida
82764d3d7582d3e,2025-10-14,Salud, Farmacia ,46.26,F,1974-04-12,Murcia
26edd0555665179,2025-08-11,Restauración,Vips,21.62,NB,1976-12-27,Ávila
71f799b44d02835,2025-03-07,Alimentación,Hipercor,65.88,M,1989-03-16,Lleida
da28bf4b4471f56,2025-11-09,Alimentación,HIPERCOR,33.74,F,1965-09-17,Valencia
c261b9836a1d63c,2025-11-23,,Rodilla,5.83,NB,1970-02-26,Baleares
006a15efa7b146d,2025-12-03,Alimentación,Eroski,77.36,NB,1965-02-10,Palencia
4d7885bf6eeab45,2025-08-14,Gasolineras,Plenoil,57.25,M,1969-08-24,Vizcaya
682becbf576c732,2025-07-29,Gasolineras,shell,57.22,F,2005-02-05,Girona
fab5c2c4391e5c9,2025-11-13,Salud,Sanitas,78.35,NB,1989-03-05,Segovia
5bf6e62d8c81758,2025-09-19,Alimentación,Aldi,113.31,NB,1984-02-25,Soria
3325ddc61a4e416,2025-10-24,,Sanitas,68.87,F,1991-10-15,Segovia
259de7cde2a69f5,2024-12-27,Ocio,Museo S.L.,14.24,M,1999-01-03,Sevilla
dc7a19f272fd0f0,2025-09-21,,Taxi,77.41,NB,1980-07-09,Huelva
55c6dc329cf94be,2025-09-01,Gasolineras,Cepsa,51.33,F,1994-01-13,Girona
deb6e073e12736b,11/09/2025,Gasolineras,Plenoil,5.73,M,2005-03-08,Cádiz
07ecc4e4a2696a5,2025-08-02,Alimentación,lidl,87.18,M,1979-09-06,Valencia
1d674dc385f1ce9,2025-07-23,Transporte,Ryanair,82.44,F,1994-08-11,Castellón
60c3c15b73c6508,09/08/2025,Alimentación,Frutería de Barrio,89.68,F,2007-03-05,Ceuta
f6c99fb9e79c8d8,2025-01-18,Salud,Dentista,40.28,NB,1984-11-16,Guipúzcoa
52b1d960695c70c,2025-02-10,,Rodilla,,M,1987-07-17,Santa Cruz de Tenerife
890859f086a4135,2025-11-22,Transporte,Metro Madrid,23.88,M,1999-03-02,Sevilla
a47673285b32611,2025-04-25,Salud,MiFarma,64.72,M,1969-05-22,Segovia
de5e3374a2c4dd8,2025-02-03,Salud,Farmacia,79.23,F,1951-08-24,La Coruña
54c1d8f50100547,2025-07-23,Alimentación,Eroski,131.71,M,1990-10-29,Ávila
6211a3920f1d16b,2025-01-02,,MiFarma,71.58,NB,1967-01-31,Ceuta
a1e3534112e1e98,2025-02-27,,Telepizza,10.39,F,1964-02-03,Cádiz
97f99fef39241f9,2025-08-08,Moda,Pull&Bear,16.3,F,1998-08-04,Ciudad
bb826dcb7eb9f7c,2025-09-26,Restauración,100 Montaditos,51.69,M,1996-05-20,Guadalajara
84040b3573f7c4b,2025-05-30,Gasolineras,BP,58.27,M,1972-04-17,Santa Cruz de Tenerife
66df0e6e229bef1,2025-05-09,Ocio,Cinesa,76.36,NB,2003-08-04,Albacete
2f38fd3b8b7219b,2025-03-22,Alimentación,Lidl,118.25,F,1965-08-04,Valencia
4e05c5098bf7219,2025-10-12,Restauración,Rodilla,77.84,M,1974-09-24,Huelva
cf8e4b1da772331,2025-06-09,PcComponentes,Hogar,57.54,NB,1986-12-11,Jaén
64b313c6f51117d,2025-10-15,Restauración,MCDONALDS,78.51,M,1982-09-10,Burgos
e37c8b688c53939,2025-07-23,Gasolineras,Shell,28.74,F,1961-07-01,Almería
f1c14229ebbb9df,2025-10-11,Mango,Moda,63.69,M,1972-04-22,Navarra
939c70c8d1c82d0,2025-05-17,Hogar,IKEA,140.35,NB,1991-05-20,Córdoba
5b1838b18d726e5,2025-06-08,Transporte,Iberia,151.24,M,1957-08-25,La Rioja
4f719748ac05d08,2025-01-06,Gasolineras,Gasolinera LowCost,60.99,M,2007-03-03,Girona
d2ce7178e23981b,2025-08-21,Transporte,Bicimad,11.45,F,1952-09-21,Sevilla
320bc73ae697e22,2025-04-04,Salud,Farmacia,40.74,NB,2001-11-18,Álava
092d84c754179f1,05/12/2025,,BP,36.98,M,1956-03-06,Almería
974608df23258a3,2025-06-07,Alimentación,HIPERCOR,62.41,NB,1961-05-03,Navarra
5a582a7f1eebc98,2025-03-15,Restauración,McDonalds,15.36,NB,2003-11-20,Albacete
93c0af449be2a83,2025-01-07,Alimentación,Supermercado Local,125.46,NB,1965-01-01,Álava
143fd39987e4a22,2025-04-12,Gasolineras,Repsol,,M,1961-12-20,Teruel
2104293cb7c2998,2025-10-21,Hogar, PcComponentes ,42.84,M,1980-05-19,Asturias
7c2b8a664728e09,2025-09-18,Gasolineras,Ballenoil,79.39,F,1983-10-17,Cáceres
5e4fb3141aaab37,2025-07-22,Gasolineras,Shell,82.91,F,1987-02-20,Álava
a4d67e5089853aa,19/07/2025,Ocio,PlayStation,34.5,M,2002-03-16,Huesca
f21d09a65292feb,2025-12-07,Hogar,MediaMarkt,41.72,M,1974-03-23,Toledo
287590319b4f626,2025-08-11,Transporte,Uber,15.96,M,1950-12-28,Jaén
4f5439852fdbc1d,2025-05-04,Hogar,Amazon,31.52,F,1996-04-20,La Coruña
eb5e5f0fb919f01,2025-10-04,Alimentación,Eroski,32.72,F,2005-10-20,Ceuta
e33914486cdeea9,2025-06-21,Restauración,100 Montaditos,66.82,M,1984-11-06,Pontevedra
2964a5034448089,2025-06-01,Alimentación,Aldi,90.89,M,1992-12-06,Albacete
159a751fd3d8591,2025-10-26,Gasolineras,Gasolinera LowCost,64.27,NB,1967-08-27,Córdoba
937feffb6b44426,06/07/2025,Salud,Sanitas,18.89,F,1991-04-26,Las Palmas
12edb7b70ddb199,07/01/2025,Gasolineras,Repsol,49.54,F,1999-01-22,Ceuta
796360f1c7a525e,2025-06-10,Restauración,Vips,18.55,M,1989-04-10,Baleares
633b45c30bf504c,2025-02-10,Alimentación,Supermercado Local,89.21,M,1954-03-13,Sevilla
79b95a863675f3b,2025-09-21,Gasolineras,gasolinera lowcost,76.09,M,1955-06-01,Pontevedra
d741d8a04e7f7b7,2025-03-28,Transporte,Cabify,30.28,NB,1992-04-15,Segovia
9d790f0f86963fe,2025-11-03,Transporte,EMT,14.17,NB,1961-05-05,Ávila
8ad1d578977097c,2025-01-22,,Alsa,37.68,M,1986-08-26,Girona
4ac94cae3cbeb9e,2025-04-08,Alimentación,Supermercado Local,98.84,F,2002-10-02,Toledo
b8ccb5547b2b0d3,2025-03-01,Gasolineras,Shell,75.14,NB,1953-07-11,Alicante
b931c2e7f966297,2025-02-24,Alimentación,Aldi,20.18,NB,1986-07-05,Burgos
719d302b5b1ca58,2025-12-12,Alimentación,Carrefour,78.0,NB,2002-06-25,Santa Cruz de Tenerife
1dd8a46027aaf26,2025-04-15,Steam,Ocio,68.63,F,1963-09-08,Cádiz
d1b08380d3dd0ee,2024-12-28,Gasolineras,BP S.L.,48.71,F,2002-03-02,Baleares
fc2e3081b6b25ec,2025-03-21,Ocio,PlayStation,14.82,F,1968-01-17,Valencia
da4d3ff673b7e27,2025-01-10,Transporte,Iberia,703.66,M,2006-02-20,Tarragona
d824ab1cd06ae6f,2025-07-02,Restauración,Starbucks,44.05,NB,1961-01-05,Melilla
f9e40cc4c29c702,2024-12-31,Moda,Stradivarius,66.26,F,1990-03-13,Toledo
b9fa040b733ea30,2025-03-21,Gasolineras,BP,28.74,NB,1962-09-17,Sevilla
0426cc2078af3c5,13/07/2025,Moda,Primark,57.09,NB,1984-01-05,Zamora
59119c0574a487d,2025-07-29,Restauración,Burger King,88.77,NB,1951-01-22,La Rioja
4a742e886939a86,2025-08-21,Salud,Farmacia,27.99,M,1958-08-21,Alicante
713074805a53c30,22/04/2025,Transporte,Uber S.L.,39.5,NB,1994-03-26,Santa Cruz de Tenerife
b76982cedc28118,2025-11-22,Hogar,LEROY MERLIN,20.55,F,2002-11-21,Melilla
1bac4ddaaa2677c,2025-11-02,Alimentación,Frutería de Barrio,164.96,M,2005-12-22,Valencia
d3658edaabb8bf6,2025-03-24,Ocio,Teatro,78.37,M,1952-03-31,Lugo
93f24f9e3387af1,12/12/2025,BP,Gasolineras,48.81,NB,1965-10-19,Baleares
c66abec1e6de581,2025-09-12,Ocio,Teatro,74.44,M,1955-01-10,Asturias
0e501801e4f5d20,15/12/2024,Salud,Sanitas,39.27,M,1964-12-15,Melilla
753829dba598c38,2025-03-24,Alimentación,Eroski,69.76,M,2000-01-26,Jaén
293f3bc9b2c9ed7,2025-08-07,Alimentación,Hipercor,31.66,M,1981-12-12,Zamora
e2c3559ebff478d,2025-07-09,Restauración,Rodilla,22.59,F,1970-11-22,Santa Cruz de Tenerife
6919c95c517566c,2025-01-08,Transporte,metro madrid,20.14,NB,1960-09-11,Salamanca
c8ef6dfa0583a1f,2024-12-19,Restauración,Telepizza,24.97,M,1995-08-26,Salamanca
b334a7a0cb22c70,2025-12-01,Transporte,Ryanair,58.86,M,2007-11-05,Melilla
92b8690a65ee3ef,2025-04-06,,MediaMarkt,19.45,NB,2007-09-23,Álava
4d7dcab534e26a0,2025-01-03,Alimentación,Hipercor,65.79,NB,1969-08-12,Ávila
26d07a4b9d4ac39,2025-04-29,Ocio,Steam,24.29,NB,1979-01-02,Alicante
02f8a0228b7f0a6,2024-12-25,Alimentación,CARREFOUR,172.9,M,1985-07-05,Barcelona
8968ad716d21aca,2025-10-14,Restauración,Telepizza,47.92,NB,1951-10-06,La Rioja
dc3fe7e23799871,2025-02-09,Ocio,Yelmo Cines,62.08,NB,2005-07-03,Tarragona
10c91116d59fad8,2024-12-18,Transporte, Alsa ,64.94,M,1960-11-15,Guipúzcoa
54ad36e1369ad55,2025-07-28,Restauración,Burger King,48.59,NB,1985-08-31,Asturias
fa1ad3119658e88,2025-12-03,Gasolineras,Repsol,75.95,F,1973-06-12,Cádiz
b680815d60e7207,2025-09-20,Moda,El Corte Inglés,58.93,NB,1958-09-17,Pontevedra
da4d3ff673b7e27,2025-02-18,Alimentación,Carrefour S.L.,124.36,M,2006-02-20,Tarragona
9c57c11fad8b04f,2025-12-11,Gasolineras,Plenoil,50.3,M,1982-08-26,Las Palmas
83aeecc8f4965df,21/09/2025,Salud,Adeslas,28.24,NB,1990-03-20,Baleares
286573c2d0e5cc9,2025-11-22,Salud,Farmacia,25.9,F,1979-08-10,Almería
5f7b21498ab8d2b,2025-11-03,Gasolineras,Cepsa,5.48,NB,1971-03-10,La Coruña
2100b499f716271,2025-03-07,Restauración, Telepizza ,79.56,F,1993-06-09,Huesca
868c31da77322ad,2025-07-15,Hogar,Leroy Merlin,84.77,M,2002-12-14,Navarra
81de6f01f562bac,2025-03-10,Transporte,Ryanair,29.89,M,1966-11-07,Zaragoza
f9fa5f3fac4c4bd,2025-10-19,Alimentación,Aldi,28.42,F,2003-10-09,Guipúzcoa
a4f4c315552b744,2025-01-30,Restauración,Vips,14.64,NB,1974-11-12,Barcelona
141f2b103259e6f,28/09/2025,Salud,Sanitas,25.27,NB,1954-04-14,Melilla
07034d0f8426e9f,2025-12-02,Transporte,Renfe,137.87,M,2004-02-09,Las Palmas
bcb1caa30f43bb1,2025-11-07,Hogar,Leroy Merlin,88.15,F,1979-06-02,Valencia
7daabbdd7c09f95,2025-05-25,Museo,Ocio,68.64,F,1985-12-31,Segovia
52d578a969e06cf,2025-09-11,Gasolineras,plenoil,13.22,NB,1978-05-27,Ourense
a00773c1fea5c49,2025-09-24,Alimentación,Supermercado Local,152.39,F,1968-02-27,Madrid
96f19e6cd35d3fb,2024-12-30,Moda,zara,82.49,F,1991-03-21,Castellón
61a40ccdc58feef,2025-11-05,Restauración,Burger King,83.81,NB,2005-07-16,Valladolid
b154f03fa81aacf,2025-04-03,,Frutería de Barrio S.L.,102.14,NB,1955-10-11,Navarra
89481b91e02af4c,2025-10-10,Alimentación,Carrefour,157.77,M,1988-04-02,Huelva
158310244dd46a8,2025-01-09,Salud,Farmacia,24.53,M,1956-01-30,Palencia
0786bdf00c27009,2025-06-06,Restauración,Burger King,19.69,NB,1977-12-12,León
c0cbb7855ba0aee,2025-11-03,Alimentación,Dia,38.66,F,1955-12-25,Navarra
4b327389f90e614,2025-12-01,Restauración,Telepizza,5.23,M,1964-01-03,Burgos
2fb2d23c3f6c920,2025-08-17,Ocio, Cinesa ,12.14,M,1986-03-25,Navarra
c52a9c5186a5b36,2025-02-14,Gasolineras,Cepsa,78.72,NB,1985-11-06,Alicante
424d899b6e05ff2,2025-03-27,Hogar,Leroy Merlin,45.86,F,1954-03-19,Guadalajara
38181c051c752d4,2025-11-06,Restauración,Burger King,70.71,M,1950-06-11,Pontevedra
58113b131c37114,2025-02-09,Hogar,IKEA,390.48,F,1968-01-02,Alicante
608c6617a50486a,2025-01-08,Gasolineras,Repsol,69.63,F,1987-08-23,Madrid
8c739858512ba67,2025-03-08,Hogar,Leroy Merlin,27.49,NB,1986-05-23,Cantabria
fe4c4defb01f4eb,2025-08-26,Restauración,Starbucks,75.9,F,1988-09-18,La Rioja
a51e70dec0d54ab,2025-03-17,Hogar,PcComponentes,35.13,NB,1964-11-02,Madrid
6af19c302b91f23,2025-09-06,Transporte,Bicimad,71.93,F,1961-06-20,Guadalajara
cd8df0045d13c01,2025-05-29,Moda,El Corte Inglés,89.27,NB,2001-06-28,Lugo
356b43b97dc50cd,2025-07-16,Moda,Pull&Bear S.L.,50.5,F,2003-07-08,Las Palmas
873c9798a83e8a7,2025-02-05,Restauración,Bar Manolo,18.18,M,1963-05-22,Melilla
b80ed6cf671e1f3,2025-04-29,Restauración,Vips,79.58,M,2003-05-04,Madrid
64a6b7eb6ac59bf,2025-03-14,,Burger King,33.26,NB,1997-10-22,Navarra
273d5e52f0e8c13,2025-05-25,Transporte,Cabify,51.81,M,1950-06-20,Baleares
0aa3268bf06b328,2025-10-03,Hogar,PcComponentes,17.87,F,1959-01-12,Burgos
e997dca973111a5,2025-10-27,Hogar,IKEA,636.96,F,1960-11-30,Tarragona
8c1848743d2faa1,2025-04-02,Salud,Adeslas,17.55,M,2001-10-26,Vizcaya
794ee9a8b98857e,2025-08-28,Transporte,Alsa,48.55,F,1979-01-13,Girona
30b3009de8e833c,2025-02-16,Hogar,PcComponentes,19.33,M,2007-06-22,Córdoba
486e9d87bf13df9,2025-11-04,Gasolineras,Repsol,81.38,NB,1991-04-13,Palencia
d0a45037975b25d,2025-01-25,Salud,Farmacia,67.59,NB,1994-01-13,Málaga
1cf9182dd144029,2025-06-24,Hogar,Amazon,49.82,NB,1987-12-14,Tarragona
b334a7a0cb22c70,2025-03-11,Salud,Adeslas,34.89,M,2007-11-05,Melilla
43828181e648d81,2025-11-26,Salud,Sanitas,81.84,F,2006-05-18,Alicante
3deae617802297b,2025-01-08,Hogar,MediaMarkt,8.63,F,2000-01-05,La Rioja
e1f8bf62258c302,2025-03-28,Transporte,Renfe,497.86,NB,1997-08-18,Las Palmas
3152ab6504ecd0b,2025-09-16,Ocio,PlayStation,6.7,NB,1970-09-07,Málaga
84f9449c5da03bc,2025-10-30,Gasolineras,Cepsa,65.98,NB,1994-01-19,Barcelona
945816482efc69d,2025-04-27,Restauración,Starbucks,23.04,M,2005-12-12,Las Palmas
fb29f72cabedd76,24/07/2025,,Museo,15.23,NB,1992-07-12,Pontevedra
8fb28acdd825bb9,2025-05-09,Restauración,100Montaditos,51.8,F,2002-11-02,Cádiz
3fc7e502877bc9a,2024-12-15,Restauración,Vips,19.72,M,1971-11-01,Murcia
4e1bced958e3bca,2025-05-28,Transporte,TAXI,40.92,NB,1978-09-15,Teruel
305c62d9d0bc3a2,2025-04-10,Ocio,Steam,68.18,F,1983-03-11,Barcelona
e4528b85f66cc09,2025-12-04,Gasolineras,Ballenoil,61.87,NB,1963-11-28,Vizcaya
29eab09abf2d834,2025-07-26,Gasolineras,Shell,75.48,F,1953-02-09,Guadalajara
90a152620697adc,2025-02-16,Gasolineras,Shell,33.65,F,1983-05-04,Guadalajara
bd10d0a4a1c3197,2025-10-01,Restauración,100 Montaditos,19.21,NB,2001-06-06,Ciudad
ae04ff4ce9b6f5c,2024-12-21,Moda,Primark,59.79,NB,1991-01-25,Ciudad
c37768a695a8088,2025-07-18,Alimentación,lidl,87.1,F,1957-06-21,Ceuta
6211a3920f1d16b,2025-01-13,Gasolineras,Repsol,69.38,NB,1967-01-31,Ceuta
51aac6570a28f3f,2025-02-16,Alimentación,Carrefour,163.95,NB,2004-02-03,Salamanca
262b3d5d7b52bf1,2025-04-25,Salud,MiFarma,38.21,M,1993-02-24,Melilla
988b171277de3f6,2025-08-20,,EMT,12.41,NB,1950-12-14,Barcelona
1ef0c30e83d13e1,2025-11-03,Salud,Dentista,,M,1999-07-12,Córdoba
47d96785c355d8b,2025-08-04,Alimentación,Mercadona,62.64,F,2000-10-26,Las Palmas
0342d85aaf0d707,2025-04-23,Gasolineras,Shell,29.97,NB,2001-12-07,Almería
108c4434818d897,2025-09-22,Hogar,IKEA,771.24,F,1986-09-14,Castellón
e4751c036d34546,2025-07-03,Moda,Pull&Bear,57.79,NB,1972-12-18,Ciudad
